"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Pgrmc1",3.59086743164472e-05,0.0130824956548914,0.104,0.092,1
"Zcchc18",3.86960134873342e-05,-0.079158680386875,0.089,0.091,1
"Ptpn11",3.91626942077662e-05,-0.0771151026757251,0.204,0.209,1
"Aig1",4.16110875965479e-05,-0.113940293399635,0.276,0.302,1
"Ppp1r14a",4.26868278627482e-05,0.129659226653977,0.172,0.138,1
"Rps8",4.41790609122564e-05,0.0773878943909261,0.09,0.069,1
"Flot2",4.49022725838524e-05,0.0920638923937609,0.043,0.026,1
"Stk39",4.52009462261315e-05,0.156801116742433,0.207,0.166,1
"Gm12828",4.63039762270101e-05,-0.154336718133523,0.033,0.05,1
"Kmt2e",4.89598941002298e-05,-0.0497366170816054,0.216,0.215,1
"Tnni1",4.92484308041468e-05,0.176282882976638,0.164,0.126,1
"Qtrt1",5.08054584401367e-05,0.0767734230387972,0.044,0.029,1
"Dido1",5.10732135815582e-05,0.0990334780891793,0.084,0.063,1
"Selenow",5.15807969170319e-05,-0.0743796983241629,0.206,0.209,1
"Ndfip1",5.46504814052666e-05,-0.0840662244961263,0.325,0.339,1
"Cbx4",5.4987456905755e-05,0.0231581578207753,0.081,0.068,1
"Add1",5.57296816788777e-05,0.0838816565903804,0.286,0.248,1
"Mgp",5.68979846377882e-05,0.0796221582836728,0.026,0.013,1
"Zc3h13",5.72146159851958e-05,0.0456495485536045,0.127,0.106,1
"Lrch3",5.7569538403558e-05,-0.131909071352049,0.216,0.248,1
"Prdx1",5.80594478895798e-05,0.0485855568298963,0.148,0.125,1
"Stub1",5.82754990556072e-05,-0.0430089241062276,0.073,0.07,1
"Pigz",5.87711335957603e-05,0.0191957830617164,0.098,0.085,1
"Srebf1",6.04725156446091e-05,0.111321183486128,0.034,0.018,1
"Map6d1",6.09579518530251e-05,0.0788201354385197,0.121,0.097,1
"Tmem59",6.10918610936046e-05,-0.0661359067558879,0.161,0.163,1
"Ptprk",6.17096550758307e-05,0.0978915316590534,0.685,0.638,1
"Cpox",6.43542942918755e-05,0.156123178864599,0.147,0.113,1
"B3gat3",6.55351549178144e-05,0.0141571484065371,0.069,0.057,1
"Arhgap23",6.61834023111276e-05,-0.0979814541446937,0.579,0.627,1
"Gclm",6.63170130024426e-05,0.117762376708667,0.05,0.031,1
"Tmem88b",6.6685654428012e-05,0.0951220455346103,0.079,0.057,1
"Npc1",6.71708056247304e-05,-0.0704858691849571,0.103,0.104,1
"1500004A13Rik",6.74441089720401e-05,-0.10073592571836,0.214,0.228,1
"Mapk8",6.75725012196804e-05,0.0656652814792852,0.087,0.067,1
"Hif3a",6.76370785116818e-05,0.189386831196374,0.097,0.068,1
"Rcbtb1",6.79011734956176e-05,0.0979569896672841,0.361,0.314,1
"Abca2",7.00058008904904e-05,0.0577274196176598,0.162,0.137,1
"Tmem165",7.04733949147746e-05,0.125184999306732,0.126,0.096,1
"Mark3",7.04818306286864e-05,-0.137058045655841,0.099,0.116,1
"Gm15478",7.06935651094054e-05,-0.143998989704923,0.172,0.196,1
"C1ql3",7.0901089709271e-05,0.037164029260088,0.107,0.09,1
"Fabp5",7.1288012028204e-05,0.0903471451050611,0.041,0.025,1
"Dennd4c",7.23329878770353e-05,0.0134415076424472,0.096,0.083,1
"Kif1bp",7.31995739148459e-05,0.0136159258187291,0.08,0.068,1
"Onecut2",7.50282525532693e-05,-0.128548665505877,0.054,0.063,1
"Eml2",7.50329292885477e-05,0.100583948336559,0.14,0.112,1
"Slc22a17",7.62069635810554e-05,0.0282553823931837,0.177,0.16,1
"Dmd",7.78801497414445e-05,0.108241846961842,0.188,0.152,1
"Bmp4",7.93859166005433e-05,0.0316695325372608,0.003,0,1
"C1qa",8.05701268723227e-05,0.144265658868931,0.039,0.022,1
"Mrpl20",8.0990497862556e-05,-0.0193102857898723,0.066,0.057,1
"B230206H07Rik",8.20993691791472e-05,-0.127790595491595,0.07,0.085,1
"Stk38",8.63024662780654e-05,-0.0815200286609579,0.086,0.091,1
"Tspan7",8.76418562654833e-05,-0.100136887706918,0.156,0.169,1
"Neurod2",9.23536048493408e-05,-0.143618190584824,0.013,0.027,1
"Map7",9.41699326051573e-05,0.0858503863816735,0.736,0.713,1
"Cask",9.57684254198012e-05,-0.016524383081588,0.111,0.104,1
"Ctso",9.67663989553476e-05,0.0714544298960201,0.056,0.04,1
"Ephb1",9.73107619420482e-05,-0.136809318983099,0.251,0.284,1
"S1pr5",9.76922208394385e-05,0.0587597375174506,0.049,0.035,1
"Syne1",0.000102615307224473,-0.170002359320236,0.109,0.139,1
"4930511M06Rik",0.000102812516014865,-0.148426626041669,0.218,0.251,1
"Arap2",0.000103832372075704,0.165977253115227,0.289,0.242,1
"Coq2",0.000106870248796702,0.00563739484076381,0.048,0.04,1
"Mapk8ip3",0.000106901738719668,-0.0676393634162427,0.074,0.076,1
"Ndrg4",0.000107106094337678,-0.109707734446404,0.078,0.088,1
"G630018N14Rik",0.000107137691271777,0.0432590523645205,0.007,0.001,1
"mt-Nd2",0.000108491865300717,0.197715369305686,0.089,0.063,1
"Gls",0.000111957272782061,-0.00217107370471314,0.145,0.134,1
"Map4k4",0.000118297711363001,-0.112837219963813,0.305,0.334,1
"Lhfpl3",0.000118621167383298,0.129796678073505,0.028,0.013,1
"Lypd6",0.000118904442203037,0.096851635988998,0.054,0.036,1
"Nlgn1",0.000119327748685481,-0.125792415055512,0.384,0.434,1
"Reep5",0.000119713913460418,0.0274470459829741,0.197,0.176,1
"A330076H08Rik",0.000119829426652733,0.11625877669778,0.063,0.043,1
"Srrm2",0.000120433992980347,-0.106727232759132,0.319,0.347,1
"Rnf10",0.000120714529419415,0.129137874792988,0.085,0.06,1
"Far1",0.000122999826954106,0.119264390398922,0.105,0.079,1
"Retreg3",0.00012567769597339,0.0283752516950261,0.17,0.148,1
"Eif1",0.000128183779944986,-0.0251246935885399,0.172,0.165,1
"Atp6ap2",0.000128290929641648,-0.104244378153617,0.121,0.131,1
"Gm13919",0.000132285525993883,-0.135833064605959,0.061,0.073,1
"Aim2",0.000133352734808101,0.0487861951167647,0.028,0.017,1
"Snap25",0.0001357289691401,-0.11217468359511,0.26,0.288,1
"Fchsd2",0.000136683180877359,0.108523462135318,0.053,0.035,1
"Mthfd1l",0.000140634792192076,0.0385610720064994,0.058,0.045,1
"Acox1",0.000142852331944171,-0.000562281869957548,0.103,0.091,1
"Hjurp",0.000144171589201914,-0.152312011206665,0.041,0.062,1
"Gm28375",0.000147188548693335,-0.103893153099714,0.099,0.105,1
"Exoc7",0.000147772815070576,-0.0826704613020237,0.053,0.058,1
"Trem2",0.000148745225733492,0.0869359806525073,0.012,0.004,1
"Phldb1",0.000149254751482393,-0.0426720589364344,0.353,0.347,1
"Lgi3",0.000149631808492997,0.0862396714428308,0.217,0.185,1
"Slc25a13",0.000150945904378338,0.159491201214215,0.237,0.195,1
"B3gntl1",0.000154366920993664,-0.152162236359168,0.039,0.055,1
"Agap1",0.000155180705708569,0.110765559945055,0.587,0.543,1
"Xrcc6",0.000161776723952233,-0.0986224625895176,0.257,0.27,1
"Synpr",0.00016492299417292,0.203219542718521,0.141,0.107,1
"Rxrb",0.000165859555402981,0.0695354599670993,0.03,0.018,1
"Chordc1",0.000166833179726831,-0.150158837806848,0.062,0.088,1
"Cnot10",0.000167609817547935,-0.0875488174996782,0.077,0.082,1
"Itm2b",0.000171142000669339,-0.0885320278313424,0.344,0.362,1
"Slc16a7",0.000172848559434154,0.16567543531932,0.156,0.122,1
"Desi1",0.00017403251111652,-0.0731393274485359,0.233,0.241,1
"Birc6",0.000174746574758075,0.0404258612895076,0.223,0.199,1
"Ywhaq",0.000175720083722449,-0.0486044687364859,0.329,0.331,1
"Atp5d",0.00017704214048335,-0.133847877848213,0.092,0.106,1
"Chn2",0.000180245532659194,-0.0157048052560693,0.177,0.166,1
"Ppp4r3a",0.000183132201730563,-0.00122744626280868,0.076,0.068,1
"Pla2g7",0.000185140612243033,-0.0546715969793557,0.017,0.016,1
"Jam3",0.000185412552537348,-0.0917950985116305,0.258,0.271,1
