"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Gm49965",0.708697686702182,-0.00170038709610435,0.006,0.006,1
"G430095P16Rik",0.708706565806106,0.00146162299221225,0.005,0.005,1
"Gm10739",0.708972883057173,-0.0012642664232069,0.005,0.005,1
"Fbxo5",0.709072923629022,-0.00207442723877665,0.004,0.004,1
"Gem",0.709096802358291,-0.00114460181587825,0.002,0.003,1
"Gm50273",0.70914887571042,-0.00114869692983373,0.012,0.013,1
"Gm12108",0.709168268264319,0.00072957653424815,0.002,0.001,1
"Gm40662",0.709182161391654,-0.00254452182484568,0.008,0.009,1
"Nts",0.709198927239202,0.000327115305518995,0.014,0.014,1
"4930563M21Rik",0.709283747239621,-0.0017623454057345,0.012,0.013,1
"Bmp2",0.709286906271979,0.0012072194628405,0.003,0.003,1
"Ankrd34a",0.70930206365471,0.00308875390124645,0.015,0.014,1
"Insc",0.709381529585412,0.000261654412447281,0.008,0.008,1
"Gm49323",0.709514657615322,-4.85484681369414e-06,0.011,0.012,1
"Gm43047",0.709745752102701,-0.00552979155811431,0.071,0.072,1
"Gm11847",0.709823500943477,-0.000446610047538524,0.002,0.003,1
"Gm50301",0.709888679632859,-0.00116014516329301,0.006,0.006,1
"Gm43437",0.71004915028083,-9.15582886478073e-05,0.004,0.004,1
"Oas1h",0.710169499679818,-0.000410561274421013,0.001,0.001,1
"Ccr4",0.710212392977061,0.00107234268000025,0.001,0.001,1
"Usp44",0.710249985697766,0.000767820141449636,0,0.001,1
"Gm19078",0.710313942534447,-0.000177523837720213,0.001,0.001,1
"Gm8337",0.710336011203516,-0.00159603696230009,0.001,0.001,1
"Gcsh",0.710441282481516,0.00391475898974633,0.029,0.027,1
"Gm11960",0.710597830761665,-0.00162365585730317,0.01,0.01,1
"9630028I04Rik",0.710607660484224,-0.000459018839758225,0.001,0.001,1
"Sdsl",0.710614133378977,-0.000951250783178509,0.001,0.001,1
"Gm5878",0.710702091224705,-0.000382630957808797,0.002,0.002,1
"Gm47754",0.710764087148067,-0.000981652577551454,0.001,0.001,1
"Gm30165",0.710784843085681,-0.000657441459672564,0.001,0.001,1
"Rxfp2",0.710819115077687,0.00168133493843526,0.003,0.003,1
"1700010H22Rik",0.710929360189629,4.7924145247872e-05,0.001,0,1
"Gm50169",0.710975683021367,0.000817544881861956,0.001,0.001,1
"Tmem98",0.711075020586048,-0.00160920320811476,0.005,0.005,1
"Prdx6b",0.711156111080048,0.000958054454285741,0.001,0.001,1
"4930447K03Rik",0.711156859239971,-0.000979043191992751,0,0.001,1
"Scn2a",0.711193723976189,0.00997870789573363,0.683,0.679,1
"F5",0.711360182246321,0.000682073554024935,0.003,0.003,1
"5430419D17Rik",0.711491870154533,0.00129612545919718,0.003,0.003,1
"BC025920",0.711602979593723,-0.00397942619679927,0.017,0.018,1
"Rasl2-9",0.711609624267638,-0.000466248982911557,0.001,0.001,1
"Isoc2b",0.711660145599792,-0.00453357420926521,0.038,0.039,1
"3110045C21Rik",0.711767451309917,-0.000576483094865316,0.007,0.006,1
"Gm27227",0.711937732249474,0.000454785580538159,0.002,0.002,1
"Gm28577",0.711975856681309,-0.00108640811270034,0.001,0.001,1
"Cfap99",0.711982728605127,-0.00160702521375054,0.012,0.013,1
"Mmp15",0.711984963174668,-0.00025939941116368,0.005,0.005,1
"Ccer2",0.71216069398673,0.00087515474772487,0.001,0.001,1
"Slc46a1",0.712188147653014,0.00175828698595348,0.004,0.004,1
"Prickle3",0.712200505235953,0.000916694672735008,0.002,0.002,1
"Adam7",0.712238668716326,-0.000735341234351904,0,0.001,1
"Gm42923",0.712259806896879,-7.32282547163915e-05,0.001,0.001,1
"Gm39458",0.712357019959942,-0.000623430534888383,0,0.001,1
"Blvra",0.712462954522806,0.000566878879193836,0.039,0.038,1
"Gm30853",0.712667041115533,-0.00113378587104554,0.001,0.001,1
"Glycam1",0.712829330020872,-0.000488419754488519,0.002,0.002,1
"Gm46560",0.712922712099672,0.000187325647438008,0,0.001,1
"Uba52",0.712941953886443,-0.00151490602857327,0.003,0.003,1
"A3galt2",0.712953652877126,-0.000670485601578612,0.004,0.005,1
"Gm12734",0.713215635918582,-0.00114337760694686,0.001,0.001,1
"AU018091",0.713282106609375,-0.000459232898295256,0.002,0.002,1
"Tefm",0.713381816120787,0.004257342493654,0.021,0.02,1
"Fgf16",0.713426536977455,-0.0016431499351994,0.004,0.004,1
"Wdr63",0.713539949781438,0.00209941264664754,0.004,0.003,1
"Tuft1",0.713664806530454,-0.000948547520427164,0.015,0.016,1
"Gm47558",0.713676150587082,-0.00222393805606139,0.018,0.019,1
"2810405F17Rik",0.713702488948906,0.00358412781192358,0.054,0.054,1
"Tns2",0.713750239239143,-0.0005614595535696,0.005,0.005,1
"Proc",0.71384011836209,0.000726446788596761,0.001,0.001,1
"Isg15",0.713854885185733,-0.00201302286896016,0.005,0.006,1
"Gmfg",0.714188844089532,0.0010672271562376,0.001,0.001,1
"Dnase1l1",0.714228922733942,-0.00117564730702628,0.004,0.005,1
"Gm46210",0.714233348308858,0.00153595560989128,0.012,0.012,1
"Gm7776",0.714325797841958,0.00132328784597093,0.003,0.003,1
"Zfp385c",0.714359976266903,-0.000345486740193524,0.001,0.001,1
"Gm26756",0.714370149170019,0.0017447708492843,0.007,0.007,1
"AC154885.1",0.714430672509734,-0.000832173872888154,0.003,0.003,1
"Pomk",0.714629206544639,0.0064856878678716,0.03,0.028,1
"Gm50388",0.714684714197373,-0.000925702529893529,0.001,0.001,1
"Gpr149",0.714785340133479,-0.000970819546378078,0.005,0.005,1
"Gm15627",0.714810229301262,0.0027230904731025,0.007,0.006,1
"Gm10457",0.714997067952776,0.000708177807008715,0.001,0.001,1
"Nos2",0.715018271763087,-0.000154972828631811,0.001,0.001,1
"Slc26a5",0.715022684059189,0.000646040366224502,0.002,0.002,1
"Gm15091",0.715101372580231,-0.000986945858038108,0.001,0.001,1
"Gm19052",0.715156574758431,-0.00185628417286494,0.004,0.005,1
"Gm35439",0.715198777338453,0.000639053806999166,0.001,0.001,1
"Gm47684",0.715301522417119,-0.00155870132165007,0.002,0.002,1
"Olfr373",0.715331351916036,-0.000272068943548908,0.001,0.001,1
"Gm39117",0.715344355580599,0.000735470600081861,0.001,0.001,1
"Manea",0.7155834104709,0.00389844124280042,0.076,0.074,1
"Gm14435",0.715772794488835,0.000772151699238407,0.001,0.001,1
"Cd4",0.715798234215199,0.000519972408213184,0.001,0.001,1
"Olfr1223",0.715819330207497,0.000243892935727322,0.002,0.002,1
"Gm11199",0.715826431759474,-0.000719304110523906,0.003,0.004,1
"Gm44150",0.715829874704224,-0.00120628216544933,0.001,0.001,1
"Cd209c",0.715924852461613,-0.000108108501605275,0.003,0.003,1
"Lyplal1",0.715964544193887,-0.00323110620484485,0.041,0.042,1
"Gm2670",0.716213919032748,-0.000596574928547836,0,0.001,1
"Gm25541",0.716609239998979,-0.000713978151064687,0.001,0.001,1
"Slc46a2",0.716815561572976,-0.00231028812487806,0.024,0.024,1
"Mcoln1",0.716843072603723,0.0072293248362279,0.06,0.058,1
"Capn6",0.716902119815079,0.00316793067966949,0.013,0.013,1
"Fam83h",0.71691200873055,-0.000755776983602714,0.001,0.002,1
"A330070K13Rik",0.716998016023012,-0.00175918050589181,0.005,0.005,1
"Calcr",0.717044366238862,-0.000458299048026298,0.001,0.001,1
"Vnn3",0.717142799020296,0.000298117873727644,0.001,0.001,1
"Sac3d1",0.717219249225866,-0.000167218954041384,0.014,0.014,1
"Gm26665",0.717236625721828,0.00103129425884739,0.002,0.002,1
"Gm20474",0.717349563202939,0.000205536723422961,0.001,0.001,1
"Sspnos",0.717498054550684,-0.00028214450938574,0.001,0.001,1
"Gm32983",0.717747338064139,-0.00184190685463898,0.004,0.005,1
"Gm30954",0.717750523328675,-0.00151713466537574,0.006,0.006,1
"Gm20753",0.717953522463581,-0.00108174453712005,0.004,0.004,1
"Gm3720",0.717994739731628,5.45580178583436e-06,0,0.001,1
"Gm30624",0.718070548661851,0.00122996943321251,0.002,0.002,1
"A630012P03Rik",0.718124669074061,0.00548453928322509,0.023,0.022,1
"Sult2a8",0.718330864517646,0.000699338675491934,0.001,0.001,1
"Gm29483",0.718542066879102,-0.000724977143996052,0.001,0.001,1
"Gm32511",0.718679481044671,-0.00113803203789163,0.001,0.002,1
"Gm28306",0.718968434659072,-0.000906369882528286,0.001,0.002,1
"Gm47391",0.718984802545113,0.00115806622230771,0.001,0.001,1
"C130083M11Rik",0.71902356908618,-0.000524480488115034,0.002,0.003,1
"Gm16068",0.719075606704642,-0.00108836909570677,0.052,0.053,1
"Gm12514",0.719120357793382,-0.00100549521428867,0.002,0.002,1
"Gm13324",0.719131792679575,0.00033000511699859,0.001,0.001,1
"Gm5939",0.719156403412866,0.000911531581132541,0.001,0.001,1
"Zfp296",0.719214803093082,-0.000149113381627979,0.001,0.001,1
"Gm16161",0.719220034166426,-0.00089428652648,0.001,0.001,1
"Gm16277",0.719234841905051,0.000555464226491274,0.003,0.003,1
"Gm17768",0.719245170010931,-0.000651202773688823,0,0.001,1
"Asb12",0.7192724466598,0.00207152585556904,0.003,0.003,1
"Mup-ps18",0.719282577336067,-0.000391352040305934,0.001,0.001,1
"Gm37849",0.719431685308196,0.00145982980527713,0.002,0.001,1
"Trmt44",0.719574375669757,0.0034953659328251,0.03,0.03,1
"2700033N17Rik",0.719690841184194,-0.000317475467649814,0.002,0.002,1
"Gm37446",0.719695724054217,0.00105470740444241,0.001,0,1
"Klhl34",0.719728794535903,-0.00155716651195084,0.007,0.008,1
"Gm45209",0.719739629465207,-0.00110328294688079,0.002,0.003,1
"Gm50126",0.719860851273075,-3.29403854329125e-05,0,0.001,1
"Zfp105",0.719905331446966,0.00462743210820159,0.015,0.014,1
"Gm13002",0.719915009623337,3.21901469428232e-05,0,0.001,1
"C130060C02Rik",0.719978951200723,0.00225562136891595,0.037,0.036,1
"AL662853.1",0.720173010998861,-0.0013520922616504,0.001,0.001,1
"Pbsn",0.720263674754846,-0.000521031373147254,0.001,0.001,1
"Gm15283",0.720272226768219,-0.00392633282377297,0.174,0.174,1
"Gm33732",0.72030363048033,-0.000919169682516561,0.002,0.002,1
"Npm3-ps1",0.720371812678957,0.000968437982095094,0.001,0.001,1
"Gm14104",0.720377925468709,-0.000458143969098558,0.003,0.003,1
"Angptl6",0.720432553696193,0.0018840091872422,0.013,0.012,1
"B230208H11Rik",0.720589639287417,0.000877054468633687,0.001,0.001,1
"Gm2272",0.720599414269297,0.000744799808216959,0.002,0.002,1
"Psd2",0.720652968744068,0.00186448237308849,0.014,0.013,1
"Gm42967",0.720660551221127,0.00222807245658409,0.01,0.009,1
"Timm21",0.720784632210579,-0.000409149816120641,0.036,0.038,1
"Rad54b",0.720804467250581,0.00146815759093076,0.005,0.004,1
"Glb1l",0.720968423862363,-0.00614368689580035,0.04,0.042,1
"Gm15976",0.720983735990044,-9.5998025855977e-05,0.003,0.003,1
"Defb23",0.720999503569,0.00040239641874568,0.001,0.001,1
"Slc25a15",0.721003111504073,0.0023342254939149,0.009,0.008,1
"4930583K01Rik",0.721004742667141,0.000450591101070274,0.001,0.001,1
"Kirrel3os",0.721007128584056,0.000993633037120939,0.007,0.008,1
"Churc1",0.72101313021658,-0.000749180458887484,0.001,0.001,1
"Nid2",0.721039148023369,0.00121527655519566,0.002,0.002,1
"Gm7030",0.721044442324207,-5.71067799044821e-05,0.002,0.002,1
"2310001H17Rik",0.721236747548256,0.00049879817122526,0.003,0.003,1
"Tceal8",0.721314486691276,-0.0033911226677229,0.031,0.031,1
"Jaml",0.721359015751785,0.000768444232876622,0.001,0.001,1
"Gm36128",0.721547967808464,-0.000795945264656816,0.002,0.002,1
"Trpv1",0.721553675931436,-0.000167292074137645,0.001,0.001,1
"Daw1",0.721779232404786,-0.00100112728532555,0.002,0.002,1
"Garem2",0.722096045005164,-0.00112098687590607,0,0.001,1
"2500002B13Rik",0.72219248282731,-0.00108992996022187,0.005,0.005,1
"Rbm3",0.722280610409902,-0.00359790514427137,0.031,0.033,1
"4930426I24Rik",0.722439986497324,0.00475490227959695,0.028,0.027,1
"Nkd1",0.72244307044631,-0.00121227063272143,0.004,0.004,1
"Gm5796",0.722575524425603,0.00086317854791306,0.001,0.001,1
"Cdc25c",0.722688962556821,-0.000361333724228241,0.001,0.001,1
"Vmn2r27",0.722819561612922,0.000811303137756944,0.002,0.002,1
"Gm37503",0.722948680772557,-0.000610570186468242,0.001,0.001,1
"Fut7",0.722957816184774,-6.49892157674479e-05,0.001,0.001,1
"Gm36525",0.723002846184071,-0.000663254032597202,0.001,0.001,1
"Il17rb",0.723129116774863,-0.00232230244831684,0.021,0.022,1
"Hist1h2bf",0.723129432093515,-0.000394345323389809,0.001,0.001,1
"Gm29477",0.723260780254946,-0.00171070288071732,0.002,0.002,1
"Rps13-ps1",0.723326011047367,0.000397472227618055,0.001,0.001,1
"Zfp235",0.72339613269526,0.00450351205346322,0.035,0.035,1
"Gm14508",0.723512906639215,-0.00203554611636179,0.01,0.011,1
"4833427G06Rik",0.723547345362415,-0.000855403738659897,0.001,0.001,1
"Cldn34d",0.723564281885534,0.0010393423312801,0.003,0.003,1
"Rimbp3",0.7238008266928,-0.00149325506939386,0.002,0.002,1
"Gm48350",0.72381160976676,0.00330430708295556,0.012,0.011,1
"Gm47079",0.723938837894537,8.43347672206413e-05,0.002,0.003,1
"Cep41",0.723982443998005,-0.00251198433669317,0.013,0.014,1
