"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Gm20751",0.888463269679202,0.00353132463682795,0.005,0.005,1
"Gm44064",0.888532220465199,0.00166782787676644,0.003,0.003,1
"Zfp652",0.88854833512232,0.00294900322687031,0.344,0.351,1
"Saa3",0.888564498435824,-0.00522658499187411,0.005,0.006,1
"Rps19-ps3",0.888659435318617,-7.83608930178051e-05,0.009,0.011,1
"Zfand4",0.888679468160506,-0.0101496190615594,0.115,0.119,1
"Gm47896",0.888701852680258,-0.00121907424142517,0.002,0.003,1
"Map6",0.888732421339502,0.00282565923713124,0.24,0.238,1
"Cngb3",0.888754581017882,-0.00190128266669876,0.01,0.01,1
"Atp5g1",0.888796710971972,0.00226459469571089,0.139,0.135,1
"Gm9064",0.888931240009094,-0.00138551841270264,0.002,0.003,1
"Fam210b",0.888936721538465,0.0146494085925553,0.082,0.078,1
"Chil1",0.889011879610541,-0.00188268391306737,0.002,0.003,1
"4930539J05Rik",0.889030463429897,0.0033587546075595,0.019,0.019,1
"Gm28370",0.889035532615535,0.0132418169168351,0.138,0.142,1
"Pde6c",0.889185571486576,-0.00037773135629365,0.008,0.009,1
"Kcnk18",0.88925929084875,-0.00127823230533343,0.002,0.003,1
"Creb3l2",0.889273391369478,0.0132686243006218,0.128,0.123,1
"Rsl1",0.889292519105367,0.00404394100759038,0.012,0.011,1
"Unc5a",0.889311406433705,0.0125434259572436,0.077,0.074,1
"Gm14092",0.889318377567371,-0.00219757795987249,0.02,0.019,1
"Ubl4a",0.889324374485526,0.00861912168398268,0.027,0.025,1
"Wdr63",0.8893555337789,0.0012694490847401,0.003,0.003,1
"Gm19898",0.889390500874081,0.00184547445473854,0.002,0.002,1
"Sh2d7",0.889394578743468,-0.00154552787014671,0.002,0.002,1
"B230303O12Rik",0.889422928542652,-0.00106007208824204,0.005,0.006,1
"Gm5449",0.889478021783389,0.00318080589859991,0.003,0.003,1
"Aaas",0.889483295162655,0.00925141358472856,0.044,0.041,1
"Bccip",0.88955489940486,0.00137640922817009,0.085,0.083,1
"Pgam1",0.889557499994655,-0.0101549670804661,0.184,0.189,1
"Gm35060",0.889618256959913,0.00142386021696447,0.002,0.002,1
"Aldh1a1",0.889636295940253,-0.00483233374929138,0.01,0.012,1
"Rhd",0.889687057207516,0.00480136145756695,0.016,0.014,1
"B230364G03Rik",0.889711319805265,-0.00103181822048768,0.002,0.002,1
"Tnks",0.889747370822885,-0.00141250084509137,0.327,0.334,1
"Myh14",0.889891080179299,-0.00336742871424728,0.063,0.066,1
"Gm39204",0.889915032637977,0.00284983492081619,0.002,0.002,1
"Mterf1b",0.889946614909002,0.00483948926899198,0.024,0.022,1
"Gm4793",0.890029877972409,0.00581425051995529,0.03,0.029,1
"Gm4285",0.890081580068851,-0.00297437973985332,0.011,0.012,1
"Gm29461",0.890129050810456,-0.000458133363388514,0.001,0.001,1
"Mrps24",0.890154839241041,0.0138115591497814,0.08,0.076,1
"Rps6-ps1",0.890189835811064,0.00344292251231686,0.002,0.002,1
"Xndc1",0.890217411249805,0.00235500493416165,0.003,0.003,1
"Gemin5",0.890258846175721,-0.00137643689714639,0.092,0.091,1
"2610044O15Rik8",0.890267341359486,0.00615033424658754,0.088,0.086,1
"Dhrs13os",0.89034672331392,-0.00245606129486211,0.011,0.011,1
"Clip4",0.890406717887111,0.0028211181699373,0.232,0.232,1
"Aste1",0.890444362968065,0.0179511362919044,0.188,0.182,1
"Gm33366",0.890444381793631,-0.000518532118694862,0.025,0.028,1
"Dcun1d2",0.890459824313435,0.0151051697920545,0.15,0.145,1
"Hcfc1",0.890473865137291,-0.00353583318572737,0.06,0.064,1
"Gm11337",0.890497170971914,0.00294556080500992,0.001,0.001,1
"Gan",0.890595336660107,0.000378551966835616,0.091,0.093,1
"Shld1",0.890665863198337,0.000155431313972526,0.095,0.099,1
"Sbds",0.890672322380179,-0.00898242725807508,0.169,0.172,1
"4933433G15Rik",0.890678625972164,0.00569438096655833,0.021,0.019,1
"Trim10",0.890700052506792,0.00251996843535469,0.001,0.001,1
"Prelid2",0.890770635188686,0.0013544996887034,0.01,0.009,1
