"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"1700041B01Rik",0.0445769233400434,0.0276339056607414,0.004,0.001,1
"Alg2",0.0446296542045784,-0.0121380978121334,0.024,0.023,1
"Lmtk2",0.0446323974041526,0.0440132878731697,0.07,0.061,1
"Cic",0.0447227383781536,0.0144196081461941,0.032,0.028,1
"A830008E24Rik",0.0447235148966139,0.026767582606501,0.007,0.003,1
"Grtp1",0.0447314055066757,0.0223192299711621,0.006,0.003,1
"Clk3",0.0447859985330719,0.0159404051117235,0.024,0.02,1
"Chn2",0.0448084811041115,-0.0309411677897049,0.178,0.179,1
"Tcp11l1",0.0449953789653956,0.0175151060018433,0.1,0.093,1
"Ddx18",0.0450288068341723,0.0341945606466649,0.034,0.028,1
"Mfn1",0.0450337477539955,-0.0342283814243198,0.086,0.088,1
"Gm33819",0.045051202439321,0.0408749958064336,0.005,0.003,1
"Srp14",0.0451151582637271,0.00506163314379526,0.084,0.078,1
"Errfi1",0.0451704740749243,0.0609519991946587,0.154,0.139,1
"Eri2",0.0451799925233476,-0.0158445358179448,0.038,0.037,1
"Gsk3b",0.0452424272051394,-0.0203172626049835,0.171,0.171,1
"St5",0.0452616543565025,-0.06555682103031,0.041,0.051,1
"Stam",0.0452739927393742,0.0255151756530648,0.055,0.048,1
"Plpp5",0.0453129136802656,0.0260560212133619,0.013,0.009,1
"Ints14",0.0453887345074192,0.0268796426164429,0.03,0.025,1
"Klhdc10",0.0454673733070302,0.0775232867010551,0.117,0.102,1
"Hyou1",0.0454901807310535,0.0465929639910622,0.015,0.009,1
"Trmt11",0.045511920207403,0.0653495727438293,0.047,0.037,1
"Gm15283",0.0455283952200301,0.000422189525637218,0.037,0.034,1
"Kctd16",0.0455297686343816,-0.0160950133644175,0.184,0.179,1
"Scaf11",0.0455530335675132,0.0483131818735874,0.098,0.087,1
"C78334",0.0456056093985076,0.0312572233273053,0.01,0.007,1
"Galc",0.0456550142103889,-0.0525211793720202,0.017,0.021,1
"Mest",0.0456602040903793,0.0589990269663735,0.017,0.012,1
"Arap2",0.0456749679642341,0.0781778194051874,0.287,0.266,1
"Anks1",0.0457072133587296,-0.0498103302625238,0.049,0.051,1
"Gm47557",0.045762164869303,-0.0219446231531942,0,0.002,1
"Hagh",0.0457733395180948,0.0256033707596787,0.073,0.066,1
"Trpc4ap",0.0457782206729646,-0.0540570962329165,0.124,0.131,1
"Ints5",0.0457902353749624,-0.00360841213571715,0.006,0.004,1
"Mydgf",0.0457915942228067,0.0104832103979372,0.031,0.027,1
"Clint1",0.0458542767369499,0.00361183540173166,0.066,0.061,1
"Akirin2",0.045920536666688,-0.0173264924472414,0.059,0.058,1
"Mmadhc",0.0459381696467019,-0.0450677525199202,0.039,0.043,1
"Phf6",0.0459716019046267,0.03098911952453,0.058,0.051,1
"Ndufs1",0.0459926886801864,-0.0122662897421759,0.086,0.084,1
"Atg13",0.0460740524089893,-0.0665975555541971,0.051,0.058,1
"Gm6274",0.0461753222679466,-0.0378497655160776,0.012,0.013,1
"Kcnip4",0.0461847812849374,-0.0186186958690244,0.146,0.151,1
"Zbtb2",0.0462034036875169,0.0411076976279535,0.032,0.026,1
"Tbc1d14",0.0462072155728338,0.0116412916776384,0.066,0.061,1
"Slc1a3",0.0462320375109179,0.0518602839057229,0.129,0.116,1
"Stx16",0.0462618561250992,0.0648411435966668,0.163,0.147,1
"Itgb3bp",0.0462940515544897,0.0543095569196941,0.065,0.055,1
"Frs2",0.0463913255298546,-0.0341862052725127,0.086,0.088,1
"Anln",0.0464770763129972,-0.0502525974112618,0.322,0.341,1
"Sulf2",0.046478811412175,0.0369273465883009,0.176,0.163,1
"Ubl5",0.0465147985924327,0.0656643817729786,0.046,0.037,1
"Dleu2",0.0465501534435465,-0.0300989787556867,0.375,0.38,1
"6720427I07Rik",0.0465707831376952,-0.00477958467881134,0.049,0.046,1
"Casc4",0.0466260736118833,-0.058313346692324,0.056,0.061,1
"Fancc",0.0466584887131323,-0.0352155714802854,0.046,0.048,1
"Gm21992",0.0466939525678532,0.0624251464936587,0.084,0.072,1
"Pdcd11",0.046703641500503,0.020719080512428,0.03,0.025,1
"Mkln1",0.0467071401327885,-0.0109055175233383,0.202,0.199,1
"Cog3",0.0467272689353182,-0.00547149615468101,0.049,0.045,1
"Pigl",0.0467309035515402,0.0507209246666111,0.02,0.014,1
"Luzp2",0.0467400781196118,-0.0624450198464315,0.071,0.077,1
"Bbof1",0.0467417523883435,0.0665731659853495,0.036,0.028,1
"Gnl2",0.0467587299898873,0.0210629083448923,0.04,0.035,1
"Tmed10",0.0467981594032971,-0.0656186620865313,0.107,0.117,1
"Vdac3",0.0468032629170249,-0.0344704504307429,0.067,0.068,1
"Ddit4",0.0468467752577081,0.0502275570485997,0.051,0.042,1
"Gm9970",0.0468875535464233,0.0218226101264779,0.004,0.002,1
"Mettl5",0.0469166869606217,0.0224159610016114,0.026,0.021,1
"Arpp21",0.0470400924337168,0.0741208906837132,0.056,0.046,1
"Gm12811",0.0470817857754522,0.0222226410923443,0.004,0.002,1
"Rapgef1",0.0471104144881671,0.00488406261035468,0.09,0.086,1
"Agmo",0.0471457704476387,0.0861701553326789,0.096,0.083,1
"Rplp2",0.047190618345031,0.0334994317117486,0.018,0.013,1
"Atrx",0.0472169377158373,-0.0232239893507054,0.243,0.244,1
"Hnrnph2",0.0473761210911149,-0.0323916266325964,0.061,0.062,1
"Gm15492",0.047414145756589,0.0230388872554091,0.01,0.006,1
"Pdia3",0.0474391735767474,0.0440468296493005,0.089,0.079,1
"Aktip",0.0474477608789736,-0.0419233655507224,0.052,0.054,1
"Rpl30",0.0474524315534358,-0.0462605504023478,0.028,0.031,1
"Cfap20",0.0475951026435621,-0.0158547252868012,0.038,0.037,1
"Mettl7a1",0.0476922974847266,-0.0229951146515752,0.253,0.251,1
"Ccser1",0.0476963236341291,0.0463520496760994,0.278,0.262,1
"Gm16552",0.0476977782013235,-0.0470001247870755,0.032,0.036,1
"Fam162a",0.047718677985402,0.0175306866642309,0.069,0.063,1
"Ehmt1",0.0477320211174078,-0.00803575193865858,0.155,0.15,1
"Ctdsp2",0.0477463503279055,-0.0214634358169962,0.035,0.034,1
"Nfasc",0.0477486361042644,0.0583877600053477,0.494,0.471,1
"Gm12693",0.0477671633084626,-0.0493229133029773,0.006,0.01,1
"Gpsm2",0.0477829599963702,-0.00142308418007536,0.046,0.043,1
"Ppfia2",0.0478139603495574,-0.0161473595199983,0.139,0.139,1
"Pofut1",0.0478206636904257,0.0412307461200375,0.032,0.025,1
"Slc25a4",0.047842678064151,-0.0119822038896329,0.224,0.219,1
"Fbxo30",0.0478462962079353,0.0224295745837583,0.016,0.012,1
"Camkmt",0.0478793802661559,-0.043554612830748,0.185,0.189,1
"Chmp6",0.0479515136796559,-0.0392066209357297,0.004,0.008,1
"Pcm1",0.0479677907936021,-0.034038060662503,0.187,0.19,1
"Sumf1",0.0479763253737152,0.0261792187769239,0.032,0.026,1
"Gm45411",0.0480107096493886,0.0405162147010852,0.031,0.024,1
"Zfp532",0.0480469982487854,0.0307850633005953,0.255,0.242,1
"Gm17227",0.0480549829681745,0.0380251940321192,0.04,0.033,1
"Btg3",0.0481850358057035,0.0468894176992795,0.017,0.011,1
"Gm26861",0.0482303208714113,0.0188967597814742,0.003,0.001,1
"Tmem256",0.04828081433714,0.0489284445470077,0.033,0.025,1
"Fam214b",0.0483184892112409,0.000113823537434957,0.014,0.011,1
"Ecpas",0.0483446154311525,-0.0289631852869845,0.142,0.142,1
"Npepl1",0.0483499382872365,0.0495606357050072,0.016,0.01,1
