"gene","target.u","comparison.u","target.sum","comparison.sum","log.target.u","log.comparison.u","pval","fc","fc.disp","target.sum.L","target.sum.R","target.sum.per.100k","target.sum.L.per.100k","target.sum.R.per.100k","fc.thresh","pval.thresh","amt.thresh","user.selected","expr.pass"
"Slc2a5",0.000357755637635807,5.38287797620321e-07,359,129,3.61091791264422,0,0,3.61091791264422,37,322,397,33.8658478489527,30.3754958422361,37.4505336936886,TRUE,TRUE,TRUE,FALSE,TRUE
"Mafb",0.000722363991254783,1.12721872552763e-05,757,2815,4.29045944114839,0.693147180559945,0,3.59731226058845,36.5,704,811,71.4107153806606,66.4110219656342,76.5047426337064,TRUE,TRUE,TRUE,FALSE,TRUE
"AF251705",0.000350324303442999,5.02045327789661e-07,372,105,3.58351893845611,0,0,3.58351893845611,36,335,410,35.0921877432044,31.6018357364879,38.6768735879404,TRUE,TRUE,TRUE,FALSE,TRUE
"Apbb1ip",0.000695866188615149,1.03432660013814e-05,736,3011,4.26267987704132,0.693147180559945,0,3.56953269648137,35.5,683,790,69.4297047822539,64.4300113672275,74.5237320352997,TRUE,TRUE,TRUE,FALSE,TRUE
"Alox5ap",0.000328584968217291,2.11377402952763e-06,355,611,3.52636052461616,0,0,3.52636052461616,34,319,392,33.4885124968752,30.092494328178,36.9788645035918,TRUE,TRUE,TRUE,FALSE,TRUE
"Fcgr2b",0.000328962145386381,6.63471065543672e-07,364,137,3.52636052461616,0,0,3.52636052461616,34,327,402,34.3375170390495,30.8471650323329,37.9222028837854,TRUE,TRUE,TRUE,FALSE,TRUE
"Il6ra",0.00067331417268554,1.45726552396613e-05,709,3827,4.21950770517611,0.693147180559945,0,3.52636052461616,34,657,762,66.882691155731,61.9773315787239,71.8823845707575,TRUE,TRUE,TRUE,FALSE,TRUE
"Spi1",0.000331490410306044,6.14082730401069e-07,354,127,3.52636052461616,0,0,3.52636052461616,34,318,391,33.3941786588558,29.9981604901586,36.8845306655724,TRUE,TRUE,TRUE,FALSE,TRUE
"Fcgr1",0.00031520704503443,4.61434528199644e-07,334,84,3.49650756146648,0,0,3.49650756146648,33,299,370,31.5075018984685,28.2058175677907,34.9035200671657,TRUE,TRUE,TRUE,FALSE,TRUE
"Inpp5d",0.000320041382570773,1.38929521221034e-06,328,310,3.49650756146648,0,0,3.49650756146648,33,293,364,30.9414988703523,27.6398145396745,34.3375170390495,TRUE,TRUE,TRUE,FALSE,TRUE
"Abca9",0.000306276247230298,3.05906727234403e-06,320,495,3.46573590279973,0,0,3.46573590279973,32,285,356,30.1868281661974,26.8851438355195,33.5828463348946,TRUE,TRUE,TRUE,FALSE,TRUE
"Fermt3",0.000307191090397858,5.76822151907308e-07,317,138,3.46573590279973,0,0,3.46573590279973,32,283,352,29.9038266521393,26.6964761594808,33.2055109828171,TRUE,TRUE,TRUE,FALSE,TRUE
"Tnfaip8l2",0.000306737419433818,5.89183698636364e-07,320,96,3.46573590279973,0,0,3.46573590279973,32,285,356,30.1868281661974,26.8851438355195,33.5828463348946,TRUE,TRUE,TRUE,FALSE,TRUE
"Gngt2",0.000304991156151492,2.40200998573975e-06,319,544,3.43398720448515,0,0,3.43398720448515,31,284,354,30.092494328178,26.7908099975002,33.3941786588558,TRUE,TRUE,TRUE,FALSE,TRUE
"F13a1",0.000290313350941086,7.63955148048128e-07,369,178,3.40119738166216,0,0,3.40119738166216,30,332,407,34.8091862291463,31.3188342224298,38.3938720738823,TRUE,TRUE,TRUE,FALSE,TRUE
"Fyb",0.00058761474889824,5.81584444648842e-06,639,1491,4.0943445622221,0.693147180559945,0,3.40119738166216,30,590,689,60.2793224943753,55.6569644314264,64.9960143953437,TRUE,TRUE,TRUE,FALSE,TRUE
"Cd14",0.000279737007390972,1.26684381116756e-06,308,268,3.36729582998647,0,0,3.36729582998647,29,274,343,29.054822109965,25.8474716173065,32.3565064406428,TRUE,TRUE,TRUE,FALSE,TRUE
"Crybb1",0.000283662076388676,5.96460981434938e-07,285,117,3.36729582998647,0,0,3.36729582998647,29,252,319,26.8851438355195,23.7721271808804,30.092494328178,TRUE,TRUE,TRUE,FALSE,TRUE
"Susd3",0.000282684705386381,5.41240476934046e-07,291,106,3.36729582998647,0,0,3.36729582998647,29,258,325,27.4511468636357,24.3381302089966,30.6584973562942,TRUE,TRUE,TRUE,FALSE,TRUE
"Nckap1l",0.000265403324407039,6.67113492219251e-07,277,140,3.3322045101752,0,0,3.3322045101752,28,245,310,26.1304731313646,23.1117903147448,29.2434897860037,TRUE,TRUE,TRUE,FALSE,TRUE
"Plek",0.000255843147390972,3.51917156851158e-06,292,1078,3.29583686600433,0,0,3.29583686600433,27,259,326,27.5454807016551,24.432464047016,30.7528311943136,TRUE,TRUE,TRUE,FALSE,TRUE
"Tmem173",0.00026073316586075,1.4992735866934e-06,267,266,3.29583686600433,0,0,3.29583686600433,27,235,299,25.1871347511709,22.1684519345512,28.2058175677907,TRUE,TRUE,TRUE,FALSE,TRUE
"Cd84",0.000247319904085692,5.89764145632799e-07,261,106,3.25809653802148,0,0,3.25809653802148,26,230,293,24.6211317230547,21.6967827444543,27.6398145396745,TRUE,TRUE,TRUE,FALSE,TRUE
"Cyth4",0.000497511259839327,8.42932389745989e-06,521,2450,3.93182563272433,0.693147180559945,0,3.23867845216438,25.5,477,566,49.1479296080901,44.9972407352379,53.3929523189616,TRUE,TRUE,TRUE,FALSE,TRUE
"Entpd1",0.000495592307016067,9.12396184178252e-06,536,1722,3.93182563272433,0.693147180559945,0,3.23867845216438,25.5,491,582,50.5629371783806,46.3179144675091,54.9022937272714,TRUE,TRUE,TRUE,FALSE,TRUE
"Slco2b1",0.000501543294889059,6.89894443040106e-06,513,1126,3.93182563272433,0.693147180559945,0,3.23867845216438,25.5,469,558,48.3932589039351,44.242570031083,52.6382816148066,TRUE,TRUE,TRUE,FALSE,TRUE
"Ang",0.000241441336732976,1.83402098413547e-06,260,498,3.2188758248682,0,0,3.2188758248682,25,229,292,24.5267978850354,21.602448906435,27.5454807016551,TRUE,TRUE,TRUE,FALSE,TRUE
"Fgd2",0.000244213657658761,2.84988385044563e-06,245,627,3.2188758248682,0,0,3.2188758248682,25,215,276,23.1117903147448,20.2817751741638,26.0361392933452,TRUE,TRUE,TRUE,FALSE,TRUE
"Gpr183",0.000240817059257842,2.62657193458111e-07,250,64,3.2188758248682,0,0,3.2188758248682,25,219,281,23.5834595048417,20.6591105262413,26.5078084834421,TRUE,TRUE,TRUE,FALSE,TRUE
"Hk2",0.000235079194330528,4.419293177041e-06,251,1222,3.2188758248682,0,0,3.2188758248682,25,220,283,23.6777933428611,20.7534443642607,26.6964761594808,TRUE,TRUE,TRUE,FALSE,TRUE
"Itgb2",0.000236946046725325,3.62116909269162e-07,250,80,3.2188758248682,0,0,3.2188758248682,25,219,281,23.5834595048417,20.6591105262413,26.5078084834421,TRUE,TRUE,TRUE,FALSE,TRUE
"Ptprc",0.000239345298232594,6.88943751827095e-07,258,128,3.2188758248682,0,0,3.2188758248682,25,227,290,24.3381302089966,21.4137812303962,27.3568130256164,TRUE,TRUE,TRUE,FALSE,TRUE
"Ccl9",0.000229892169686305,3.29992637290553e-07,246,61,3.17805383034795,0,0,3.17805383034795,24,216,277,23.2061241527642,20.3761090121832,26.1304731313646,TRUE,TRUE,TRUE,FALSE,TRUE
"Ighm",0.000225449674322877,1.02664610678253e-06,250,259,3.17805383034795,0,0,3.17805383034795,24,219,281,23.5834595048417,20.6591105262413,26.5078084834421,TRUE,TRUE,TRUE,FALSE,TRUE
"Ctsc",0.000462019225164499,7.71858110822638e-06,533,1834,3.85014760171006,0.693147180559945,0,3.15700042115011,23.5,488,579,50.2799356643225,46.034912953451,54.6192922132133,TRUE,TRUE,TRUE,FALSE,TRUE
"Adgre1",0.000223901158859985,3.40989824402852e-07,242,83,3.13549421592915,0,0,3.13549421592915,23,212,273,22.8287888006867,19.9987736601057,25.7531377792871,TRUE,TRUE,TRUE,FALSE,TRUE
"Ptpn6",0.00022235075924254,6.40150091559715e-07,238,141,3.13549421592915,0,0,3.13549421592915,23,208,269,22.4514534486093,19.6214383080283,25.3758024272097,TRUE,TRUE,TRUE,FALSE,TRUE
"C3ar1",0.000207489618645754,4.30461857379679e-07,237,81,3.09104245335832,0,0,3.09104245335832,22,207,268,22.3571196105899,19.5271044700089,25.2814685891903,TRUE,TRUE,TRUE,FALSE,TRUE
"Hcls1",0.000214790258706963,5.15512656622103e-07,239,107,3.09104245335832,0,0,3.09104245335832,22,209,270,22.5457872866286,19.7157721460476,25.470136265229,TRUE,TRUE,TRUE,FALSE,TRUE
"Lyve1",0.000211949286809487,5.61114687477718e-07,262,161,3.09104245335832,0,0,3.09104245335832,22,231,294,24.7154655610741,21.7911165824737,27.7341483776938,TRUE,TRUE,TRUE,FALSE,TRUE
"Rab3il1",0.00020886318434583,4.79485159890375e-06,222,1192,3.09104245335832,0,1.04523808143084e-278,3.09104245335832,22,193,252,20.9421120402994,18.2064307377378,23.7721271808804,TRUE,TRUE,TRUE,FALSE,TRUE
"Vav1",0.000206132833963275,3.34441700258467e-07,210,65,3.09104245335832,0,0,3.09104245335832,22,182,239,19.810105984067,17.1687585195247,22.5457872866286,TRUE,TRUE,TRUE,FALSE,TRUE
"Cd180",0.000199644822532517,3.8806340557041e-07,215,65,3.04452243772342,0,0,3.04452243772342,21,187,244,20.2817751741638,17.6404277096216,23.0174564767255,TRUE,TRUE,TRUE,FALSE,TRUE
"Havcr2",0.000197091809188982,3.98264239331551e-07,209,75,3.04452243772342,0,0,3.04452243772342,21,181,238,19.7157721460476,17.0744246815054,22.4514534486093,TRUE,TRUE,TRUE,FALSE,TRUE
