"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Gid4",0.515749106355468,-0.0188922879021579,0.143,0.144,1
"Glul",0.515800959459591,0.0419602780042206,0.107,0.085,1
"Cdh8",0.515843624353147,0.0253704487871684,0.46,0.479,1
"Ppif",0.515854800066322,-0.0282720524791086,0.042,0.043,1
"B130024G19Rik",0.515898995469389,-0.0990650475531631,0.276,0.303,1
"Ncl",0.516175840698676,-0.0670420071902025,0.186,0.198,1
"Cdc123",0.516249307558305,0.0186613945186423,0.197,0.175,1
"Cavin3",0.516267551214286,0.0254630328985603,0.02,0.011,1
"Xpr1",0.516339662790021,-0.0495291942458983,0.268,0.281,1
"Zfp369",0.516436392322941,0.0171867838919128,0.125,0.103,1
"Rgs10",0.516443485653118,0.0571101328656312,0.134,0.11,1
"Mrps24",0.516529133593248,-0.00495333600342096,0.074,0.09,1
"Gatad2b",0.516531760533215,-0.0582321231547355,0.355,0.387,1
"Ppil3",0.516556940279615,-0.0333561564110152,0.086,0.09,1
"Myo1b",0.516875593848991,-0.0343350492301346,0.059,0.076,1
"Cavin4",0.516894870325165,-0.0416375722475302,0.022,0.034,1
"Baiap2l2",0.517437807168045,-0.0182906183888875,0.015,0.025,1
"Zfp804b",0.517516947917858,-0.115173313942833,0.303,0.335,1
"Olfr539",0.517523341728016,-0.0208482794082462,0.026,0.022,1
"Nsd3",0.517548118345093,-0.0774334755124408,0.553,0.575,1
"Ecm1",0.517618518943988,0.000194110150664253,0.006,0.011,1
"Car11",0.517652595545964,-0.0198112582530703,0.136,0.16,1
"Inpp5d",0.517824532204042,0.0247009219211519,0.022,0.013,1
"Emg1",0.5178259550283,-0.0103701566830088,0.057,0.047,1
"Bag5",0.51788891947481,-0.0421733276321403,0.037,0.049,1
"Cir1",0.517985270334897,0.0619518134259462,0.101,0.09,1
